7526,70,1076,TJON. EL DIVINO REDENTOR,110-B 22,27,25,MERIDA,MERIDA,KANASIN,,97300,,104,A,25.9282333333,W0,LR,2,281,004802810070,2,2,20.9281,-89.56005,25/09/2006,311.1388,12
7637,70,1076,EL NINO DE ATOCHA,111 31,24,22,MERIDA,MERIDA,KANASIN,,97300,,104,A,22.7638833333,W0,LRV,3,281,004802810070,3,3,20.926156,-89.561658,13/10/2006,273.1666,12
8173,70,1076,TDA. EL PORTON,300 25-A,22,20,MERIDA,MERIDA,FRACC. HECTOR VICTORIA - KAN.,,97300,,104,B,8.9629666667,W0,LRV,3,281,004802810070,3,3,20.928042,-89.560808,12/01/2007,107.5556,12
8256,70,1079,PAPELERIA MARI CARMEN,523 73-B,56,58,MERIDA,MERIDA,SAN ANTONIO KAUA III,,0,,105,D,1.4791666667,W0,V,1,281,004802810070,1,1,20.937919,-89.579219,26/01/2007,17.75,12
8391,70,1076,ABARROTES CHISPITA,122 39-A,16,18,MERIDA,MERIDA,PEDREGALES KANASIN,,97300,,104,C,.8541666667,W0,LRV,3,281,004802810070,3,3,20.92503,-89.5589,19/02/2007,10.25,12
8396,70,1075,GASOLINERA KOPOMA,S/N KM. 116 CARR. MERIDA-CAMPECHE,KM. 116 CARR. MERIDA-CAMPECHE,KM. 116 CARR. MERIDA-CAMPECHE,MERIDA,MERIDA,KOPOMA,,97818,,104,A,28.1041666667,W0,MJ,2,281,004802810070,2,2,20.66949,-89.88615,21/02/2007,337.25,12
8579,70,1075,GASOLINERA MAXCANU,60 22,11,CARR MERIDA-CAMPECHE,MAXCANU,MAXCANU,MAXCANU,,97800,,104,B,13.9583333333,W0,MJ,2,281,004802810070,2,2,20.591701,-90.001746,21/03/2007,167.5,12
8696,70,1075,LA TIENDITA,39 25,12,14,Chochola,Chochola,CHOCHOLA,,97000,,104,C,4.2083333333,W0,M,1,281,004802810070,1,1,20.747139,-89.828092,10/04/2007,50.5,12
9107,70,1076,LA PEQUENA ZAIRA,388 27-A,26-A,28,Kanasin,Kanasin,HECTOR VICTORIA - KANASIN,,0,,104,B,11.4861,W0,LRV,3,281,004802810070,3,3,20.927647,-89.563398,01/06/2007,137.8332,12
9317,70,1075,LA MORENITA II,83-B 18,15,17,Chochola,Chochola,CHOCHOLA,,0,,104,A,29.5208416667,W0,MJS,3,281,004802810070,3,3,20.754073,-89.828598,05/07/2007,354.2501,12
9839,70,1075,TJON. EL DIVINO NINO,S/N 8,12,14,MERIDA,MERIDA,KANACHEN,,97000,,104,C,9.0972083333,W0,MS,2,281,004802810070,2,2,20.604766,-89.886634,02/10/2007,109.1665,12
10279,70,1075,DICONSA NO. 14,93 18,17,19,MERIDA,MERIDA,KOPOMA,,97000,,104,A,148.6944083333,W0,MJS,3,281,004802810070,3,3,20.650853,-89.899172,20/11/2007,1784.3329,12
10299,70,1077,TJON. SAN VICENTE,105 26,21,23,Kanasin,Kanasin,KANASIN,,0,,111,D,1.9166666667,W0,RV,2,281,004802810070,2,2,20.935182,-89.56149,21/11/2007,23,12
10319,70,1079,COBAY KANASIN,S/N 12,33,35,Kanasin,Kanasin,KANASIN,,0,,126,D,0,W0,LR,2,281,004802810070,2,2,20.93679,-89.5738,23/11/2007,0,12
10460,70,1076,LA LUPITA  II,118-A 25,34-A,26,Kanasin,Kanasin,KANASIN,,0,,104,C,6.4629666667,W0,LV,2,281,004802810070,2,2,20.932472,-89.563037,18/12/2007,77.5556,12
11252,70,1075,TDA. EL DIVINO NINO,105 19,22,24,MERIDA,MERIDA,KOPOMA,,0,,104,A,30.1458333333,W0,MJS,3,281,004802810070,3,3,20.650352,-89.90212,17/04/2008,361.75,12
11611,70,1075,TJON. LOS 5 HERMANOS,76 18,23,23-A,MERIDA,MERIDA,KOPOMA,,97000,,104,D,1.2083333333,W0,S,1,281,004802810070,1,1,20.647355,-89.899381,10/06/2008,14.5,12
14025,70,1076,TDA. KIARITA,S/N 19,16,18,Kanasin,Kanasin,XELPAC - KANASIN,,97370,,104,A,19.5254666667,W0,LV,2,281,004802810070,2,2,20.934353,-89.555117,24/10/2008,234.3056,12
14195,70,1076,CERVELLAMA MI PEQUENO ANGELITO,108-F 25,22,24,Kanasin,Kanasin,CENTRO - KANASIN,,0,,104,C,6.9583333333,W0,RV,2,281,004802810070,2,2,20.932353,-89.559529,07/11/2008,83.5,12
14419,70,1077,TDA. ALEJANDRA,297 37 DIAGONAL,32,34,Croc,Kanasin,FRACC. CROC,,0,,104,A,68.64585,W0,LRV,3,281,004802810070,3,3,20.931964,-89.566256,15/12/2008,823.7502,12
14605,70,1079,TJON. DIOS ES AMOR,231 77,56-A,56-C,MERIDA,MERIDA,SAN ANTONIO KAUA III,,0,,104,C,5.4166666667,W0,LRV,3,281,004802810070,3,3,20.934628,-89.578435,23/01/2009,65,12
14666,70,1075,P.C.V. ANGEL CAN CHAN,S/N DOMICILIO CONOCIDO,DOMICILIO CONOCIDO,DOMICILIO CONOCIDO,Xtepen,Uman,XTEPEN,,97000,,135,A,41.5254583333,W0,MJS,3,281,004802810070,3,3,20.822132,-89.742455,04/02/2009,498.3055,12
14905,70,1076,TDA. LA GLORIA,127-B 25,24,24A,Kanasin,Kanasin,KANASIN,,97000,,104,A,38.2569333333,W0,LRV,3,281,004802810070,3,3,20.932275,-89.560996,13/03/2009,459.0832,12
15174,70,1077,SUPER WILLY S KANASIN II,396 36,35,37,Kanasin,Kanasin,CUAUHTEMOC - KANASIN,,97300,,104,A,38.1318583333,W0,LV,2,281,004802810070,2,2,20.932025,-89.565681,29/04/2009,457.5823,12
15529,70,1079,TORTILLERIA YAEL,339 56,75,75-A,MERIDA,MERIDA,SAN ANTONIO KAUA,,0,,105,D,2.5,W0,R,1,281,004802810070,1,1,20.935832,-89.578335,17/06/2009,30,12
15716,70,1075,EL DIVINO NINO,S/N DOMICILIO CONOCIDO,DOMICILIO CONOCIDO,DOMICILIO CONOCIDO,UMAN,UMAN,XTEPEN - UMAN,,97000,,104,A,21.215275,W0,MJS,3,281,004802810070,3,3,20.822675,-89.743304,14/07/2009,254.5833,12
15855,70,1076,P.C.V. LUCIA PECH PUCH,106 22,23,25,Kanasin,Kanasin,CENTRO - KANASIN,,97300,,106,C,6.125,W0,LR,2,281,004802810070,2,2,20.934,-89.5586,05/08/2009,73.5,12
15932,70,1076,TDA. MARICELA,205 31-B,14-A,16,Kanasin,Kanasin,RINCONADA - KANASIN,,0,,104,A,23.0694416667,W0,LV,2,281,004802810070,2,2,20.93504,-89.54551,15/08/2009,276.8333,12
16197,70,1076,TDA. PEDREGALES,144 39-A,16,18,Kanasin,Kanasin,PEDREGALES KANASIN,,97300,,135,C,6.25,W0,RV,2,281,004802810070,2,2,20.925128,-89.558907,22/09/2009,75,12
16226,70,1075,LOS ARCOS,248 21,12,14,Kopoma,Chochola,KOPOMA,,0,,104,D,.0833333333,W0,S,1,281,004802810070,1,1,20.648923,-89.897309,28/09/2009,1,12
16535,70,1076,TJON. JUSTO JUEZ,104-D 20,23,25,Kanasin,Kanasin,CENTRO - KANASIN,,97000,,104,C,5.9375,W0,R,1,281,004802810070,1,1,20.933132,-89.557867,19/11/2009,71.25,12
16623,70,1079,UNA OBRA DE AMOR,234-A 73,58,60,MERIDA,MERIDA,SAN ANTONIO KAUA III,,0,,104,A,26.1875,W0,LV,2,281,004802810070,2,2,20.938864,-89.578745,09/12/2009,314.25,12
17057,70,1076,P.C.V. DELTA MARIA LOPEZ,120 20,25,27,Kanasin,Kanasin,KANASIN,,0,,104,D,3,W0,R,1,281,004802810070,1,1,20.931712,-89.558053,19/02/2010,36,12
17197,70,1075,TDA. AURORA,96 27,14,10,Chochola,Chochola,CHOCHOLA,,0,,104,D,1.5416666667,W0,S,1,281,004802810070,1,1,20.745903,-89.829436,11/03/2010,18.5,12
17404,70,1076,PANADERIA GUADALUPE,93A CALLE 27,16,18,Kanasin,Kanasin,CENTRO - KANASIN,,97000,,105,A,28.0416666667,W0,LRV,3,281,004802810070,3,3,20.930438,-89.557021,09/04/2010,336.5,12
17910,70,1079,LA MANSION,416 54,75,77,Xelpac,Kanasin,XELPAC - KANASIN,,97370,,104,C,4.125,W0,R,1,281,004802810070,1,1,20.934608,-89.577772,20/07/2010,49.5,12
17934,70,1075,PUNTO MODELORAMA KOPOMA,106 20,23-A,25,MERIDA,MERIDA,KOPOMA,,0,,104,D,0,W0,J,1,281,004802810070,1,1,20.646874,-89.900954,23/07/2010,0,12
17975,70,1079,PUNTO MODELORAMA XELPAC,326 52,73,73-A,Kanasin,Kanasin,XELPAC - KANASIN,,97370,,104,D,1.1666666667,W0,L,1,281,004802810070,1,1,20.937433,-89.576383,31/07/2010,14,12
18032,70,1076,TENDEJON MADERA DE ABRIL,209 29A,14A,16,MERIDA,MERIDA,RINCONADA DE KANASIN,,0,,104,B,12.8125,W0,LRV,3,281,004802810070,3,3,20.932695,-89.538857,10/08/2010,153.75,12
18130,70,1079,ARCOIRIS,327 42,71,71A,MERIDA,MERIDA,XELPAC - KANASIN AMPLEACION,,97000,,106,A,20.3125,W0,LR,2,281,004802810070,2,2,20.94082,-89.577159,25/08/2010,243.75,12
18204,70,1076,TJON. LOS 3 GARCIA,S/N 27,24,24-A,MERIDA,MERIDA,KANASIN,,97370,,135,D,.9583333333,W0,L,1,281,004802810070,1,1,20.931098,-89.560886,08/09/2010,11.5,12
18210,70,1076,TDA. LA FLOR GUADALUPE,122 24,23,25,Kanasin,Kanasin,KANASIN,,0,,104,C,5.8333333333,W0,LV,2,281,004802810070,2,2,20.933054,-89.558733,09/09/2010,70,12
18216,70,1077,TJON. LOS PRIMOS,S/N 44,25,27,Cuauhtemoc,Kanasin,CUAUHTEMOC KANASIN,,0,,104,A,28.5046333333,W0,LRV,3,281,004802810070,3,3,20.934021,-89.56769,10/09/2010,342.0556,12
18426,70,1077,TDA. LA PRIVADITA,316 33 DIAGONAL,42,44,Croc,Kanasin,CROC KANASIN,,0,,106,C,1.4166666667,W0,LRV,3,281,004802810070,3,3,20.932739,-89.567008,18/10/2010,17,12
18430,70,1076,TJON. LOS HNOS.,381 29-A,24-A,26-A,Kanasin,Kanasin,HECTOR VICTORIA KANASIN,,97370,,104,B,10.9583333333,W0,L,1,281,004802810070,1,1,20.926768,-89.562915,19/10/2010,131.5,12
18694,70,1079,CAFE PLAZA INTERNACIONAL,S/N 14,11,13,Cuauhtemoc,Kanasin,CUAUHTEMOC KANASIN,,97370,,114,C,3.0208333333,W0,LR,2,281,004802810070,2,2,20.93483,-89.57338,07/12/2010,36.25,12
18980,70,1075,TDA. EL REY,99 19,18,20,MERIDA,MERIDA,KOPOMA,,97818,,104,C,4.4375,W0,J,1,281,004802810070,1,1,20.650147,-89.899675,07/02/2011,53.25,12
19200,70,1076,SUPER ABARROTES CHAMPOTON,402 25-A,26-A,28,MERIDA,MERIDA,HECTOR VICTORIA AGUILAR,,97370,,104,B,4,W0,LRV,3,281,004802810070,3,3,20.92846,-89.563388,17/03/2011,48,12
19247,70,1075,COCINA MARIA ISABEL,809 20,19,21,Chochola,Chochola,CHOCHOLA,,97816,,114,D,0,W0,MJ,2,281,004802810070,2,2,20.751737,-89.830236,25/03/2011,0,12
19279,70,1079,FARMACIAS SIMILARES,149 75-A,42,44,Kanasin,Kanasin,XELPAC - KANASIN AMPLEACION,,97370,,105,C,9.625,W0,V,1,281,004802810070,1,1,20.9361,-89.5703,01/04/2011,115.5,12
19434,70,1077,MODELORAMA KANASIN,176 19,34,32,Kanasin,Kanasin,KANASIN,,97370,,104,D,2.2916666667,W0,R,1,281,004802810070,1,1,20.93911,-89.56665,19/04/2011,27.5,12
19441,70,1077,MODELORAMA CUAUHTEMOC,374 40,27,29,Cuauhtemoc,Kanasin,CUAUHTEMOC KANASIN,,97370,,104,C,5.9838,W0,LV,2,281,004802810070,2,2,20.934052,-89.567179,21/04/2011,71.8056,12
19649,70,1075,LA ROSITA,112 21,24,26,MERIDA,MERIDA,KOPOMA,,97818,,104,D,1.8125,W0,S,1,281,004802810070,1,1,20.649024,-89.904035,14/05/2011,21.75,12
19755,70,1077,TJON. EL NINO DOCTOR,S/N 46,33,35,Cuauhtemoc,Kanasin,CUAUHTEMOC KANASIN,,97370,1847579,104,C,8.1805666667,W0,LRV,3,281,004802810070,3,3,20.937178,-89.57364,01/06/2011,98.1668,12
20113,70,1079,TENDEJON LA VIRGEN DE GUADALUPE,6 60-A,73B,75,MERIDA,MERIDA,SAN ANTONIO KAUA 3,,97370,,104,D,2.9583333333,W0,LRV,3,281,004802810070,3,3,20.938055,-89.580745,01/08/2011,35.5,12
20262,70,1076,TJON. SANTA CECILIA,44-D 39-B,18,14,Kanasin,Kanasin,FRACC. LA JOYA KANASIN,,97370,,104,D,.75,W0,L,1,281,004802810070,1,1,20.93085,-89.538685,18/08/2011,9,12
20511,70,1075,PUESTO DON TONO,78 23,12,14,Chochola,Chochola,CHOCHOLA,,97816,,115,C,8.5,W0,S,1,281,004802810070,1,1,20.74904,-89.82798,24/09/2011,102,12
21483,70,1076,COCINA ECNOMICA VIANEY,112-A 23,24,24-A,Kanasin,Kanasin,KANASIN,,97370,,114,D,0,W0,LV,2,281,004802810070,2,2,20.934388,-89.560187,13/02/2012,0,12
22206,70,1079,PANADERIA EL TUTI,S/N 10,29,31,Xelpac,Kanasin,XELPAC - KANASIN,,97370,,105,C,8.7708333333,W0,LRV,3,281,004802810070,3,3,20.934863,-89.575163,06/06/2012,105.25,12
22399,70,1076,TJON. SAN JOSE,191-A 26,27,27-A,Kanasin,Kanasin,KANASIN,,97370,,104,D,0,W0,LV,2,281,004802810070,2,2,20.931297,-89.56369,17/07/2012,0,12
22555,70,1077,TJON. LA FATIMA,107 26,23,25,Kanasin,Kanasin,KAMASIN,,97370,,104,C,4.2708333333,W0,LR,2,281,004802810070,2,2,20.934269,-89.562035,17/08/2012,51.25,12
22697,70,1075,TDA. TEBEC,S/N DOMICILIO CONOCIDO,DOMICILIO CONOCIDO,DOMICILIO CONOCIDO,Tebek,Uman,TEBEC,,97395,,104,D,3.5,W0,JS,2,281,004802810070,2,2,20.842937,-89.709117,12/09/2012,42,12
22761,70,1077,TJON. MARTITA,390 40,29,31,Cuauhtemoc,Kanasin,CUAUHTEMOC KANASIN,,97370,,104,B,11.932875,W0,LRV,3,281,004802810070,3,3,20.933075,-89.566144,28/09/2012,143.1945,12
22953,70,1079,TJON. D CARMEN,S/N 25-A,24,26,Cuauhtemoc,Kanasin,CUAUHTEMOC KANASIN,,97370,,104,B,13.7847333333,W0,LRV,3,281,004802810070,3,3,20.93297,-89.56131,26/10/2012,165.4168,12
23190,70,1075,TJON. ANA,15 13,4,6,UMAN,UMAN,POXILA,,97390,,104,C,3.75,W0,J,1,281,004802810070,1,1,20.81731,-89.803384,30/11/2012,45,12
23353,70,1076,MODELORAMA EL LOBO,143 43,14,16,Kanasin,Kanasin,PEDREGALES DE KANASIN,,97370,,133,C,6.6110833333,W0,LR,2,281,004802810070,2,2,20.939854,-89.572241,09/01/2013,79.333,12
23637,70,1079,YZA 95 MULCHEHEN MERIDA,159 75-A,44,46,Xelpac,Kanasin,XELPAC - KANASIN AMPLEACION,,97370,,131,C,10.9166666667,W0,LRV,3,281,004802810070,3,3,20.93437,-89.574169,19/02/2013,131,12
23857,70,1079,CARNICERIA Y POLLERIA NACHITO,96 10,37,39,Xelpac,Kanasin,XELPAC - KANASIN,,97370,1314574,105,A,5.75,W0,LV,2,281,004802810070,2,2,20.939112,-89.573848,11/03/2013,69,12
23908,70,1075,COCINA GABRIEL,2 4,10,12,UMAN,UMAN,POXILA,,97390,,114,D,2.9166666667,W0,M,1,281,004802810070,1,1,20.81774,-89.80213,20/03/2013,35,12
23986,70,1076,TDA. LAS DOS LUPITAS,304 27,22,24-A,Kanasin,Kanasin,FRACC. HECTOR VICTORIA,,97370,,104,D,0,W0,LRV,3,281,004802810070,3,3,20.930847,-89.55961,06/04/2013,0,12
24045,70,1079,TDA NAYELY,199-A 73,44,46,Xelpac,Kanasin,XELPAC - KANASIN,,97370,,104,C,.3541666667,W0,LRV,3,281,004802810070,3,3,20.93814,-89.57742,18/04/2013,4.25,12
24125,70,1079,TDA GABY,155A 75A,42,44,Xelpac,Kanasin,XELPAC - KANASIN,,97370,,104,B,28.9838,W0,LRV,3,281,004802810070,3,3,20.934305,-89.573577,08/05/2013,347.8056,12
24144,70,1075,MULTISERVICIO SAN FRANCISCO I,97 20,21,23,MERIDA,MERIDA,KOPOMA,,97818,,115,D,2.8541666667,W0,J,1,281,004802810070,1,1,20.648503,-89.900756,09/05/2013,34.25,12
24149,70,1079,TDA LOS GEMELOS,SN 56,69,71,MERIDA,MERIDA,SAN ANTONIO KAUA III,,97370,,104,C,16.03125,W0,RV,2,281,004802810070,2,2,20.94204,-89.576982,09/05/2013,192.375,12
24262,70,1076,TENDEJON EL PRIMO,125 43,16,22,Kanasin,Kanasin,PEDREGALES DE KANASIN,,97370,,105,D,4.8194416667,W0,LV,2,281,004802810070,2,2,20.923654,-89.554892,07/06/2013,57.8333,12
24305,70,1079,LA VALITA,1 69,6,8,Xelpac,Kanasin,XELPAC - KANASIN,,97370,,133,A,79.1817083333,W0,LR,2,281,004802810070,2,2,20.941596,-89.573554,14/06/2013,950.1805,12
24488,70,1079,MINISUOPER SAGRADO CORAZON,329 56,71A,71B,MERIDA,MERIDA,SAN ANTONIO KAUA III,,97370,,104,B,15.1874916667,W0,LV,2,281,004802810070,2,2,20.94013,-89.57719,25/07/2013,182.2499,12
24534,70,1076,TDJON XIMENA,150 41B,16,ESQUINA,Kanasin,Kanasin,FRAC PEDREGALES,,97370,,104,C,3.9375,W0,LV,2,281,004802810070,2,2,20.9241,-89.55729,07/08/2013,47.25,12
24683,70,1077,CARNITAS MICHOACAN MONARCA 2,6 27,26,28,MERIDA,MERIDA,CUAUHTEMOC,,97370,,114,D,0,W0,LV,2,281,004802810070,2,2,20.93406,-89.56387,30/08/2013,0,12
24721,70,1077,ABARROTES PEKES,310C 34A DIAGONAL,25 DIAGONAL,23,Croc,Kanasin,FRAC CROC KANASIN,,97370,,104,C,9.0833333333,W0,LV,2,281,004802810070,2,2,20.93505,-89.56482,07/09/2013,109,12
24855,70,1075,LA BUENA FE,93 21,18,20,Kopoma,Chochola,KOPOMA,,97818,,104,B,14.1342666667,W0,J,1,281,004802810070,1,1,20.648767,-89.900319,11/10/2013,169.6112,12
27267,70,1075,REFACCIONARIA CHALE,S/N 15,18,ESQ.,MERIDA,MERIDA,KOPOMA,,97818,,105,D,11.12035,W0,M,1,281,004802810070,1,1,20.652322,-89.898854,14/11/2013,133.4442,12
28643,70,1076,TJON MONSERAT,231 31,15,16,MERIDA,MERIDA,RINCONADA KANASIN,,97370,,105,D,1.0625,W0,V,1,281,004802810070,1,1,20.926403,-89.557744,25/11/2013,12.75,12
28663,70,1075,TIENDA COCOXITO,87 17,16,18,MERIDA,MERIDA,KOPOMA,,97000,,104,D,6.6180666667,W0,J,1,281,004802810070,1,1,20.651258,-89.898753,26/11/2013,79.4168,12
28812,70,1075,MOLINO LUIS ANGEL,85-A 14,15,17,Chochola,Chochola,CHOCHOLA CENTRO,,97832,,113,C,5.3935333333,W0,J,1,281,004802810070,1,1,20.753624,-89.826863,19/12/2013,64.7224,12
28972,70,1079,TAQUERIA GLORIA,269 75 A,60 A,62,MERIDA,MERIDA,SAN ANTONIO KAUA,,97370,,114,D,1.9375,W0,V,1,281,004802810070,1,1,20.938364,-89.582682,28/01/2014,23.25,12
29072,70,1077,SAN JUDAS,257 27 B DIAG,28,30,Croc,Kanasin,CROC KANASIN,,97370,,104,C,1.6458333333,W0,V,1,281,004802810070,1,1,20.934166,-89.566759,15/02/2014,19.75,12
29120,70,1077,EL MESON DE CHAMPOTON,120 19,24,26,Croc,Kanasin,KANASIN,,97370,,114,D,0,W0,V,1,281,004802810070,1,1,20.93635,-89.559946,24/02/2014,0,12
29193,70,1076,NEVERIA Y PALETERIA LA MICHOACANA,105 22,21,23,Croc,Kanasin,CENTRO - KANASIN,,97370,,134,D,2.9583333333,W0,L,1,281,004802810070,1,1,20.934477,-89.558412,10/03/2014,35.5,12
29215,70,1079,MARIA INES,191 71,48,50,Xelpac,Kanasin,XELPAC - KANASIN,,97370,,104,C,11.52545,W0,V,1,281,004802810070,1,1,20.94092,-89.574065,14/03/2014,138.3054,12
29424,70,1076,TENDEJON CHUMAYEL,402 25-A,26-A,28,MERIDA,MERIDA,HECTOR VICTORIA,,97370,,104,A,27.6944416667,W0,V,1,281,004802810070,1,1,20.928399,-89.563338,24/04/2014,332.3333,12
29425,70,1075,PCV FERNANDO,99 27,18,20,Chochola,Chochola,CHOCHOLA,,97816,,145,B,10.4166666667,W0,J,1,281,004802810070,1,1,20.746277,-89.831108,24/04/2014,125,12
29468,70,1076,POLLERIA KANASIN,585-A 75,80,82,MERIDA,MERIDA,KANASIN,,97000,,114,D,0,W0,V,1,281,004802810070,1,1,20.927662,-89.56334,07/05/2014,0,12
29487,70,1075,WILLYS CHOCHOLA,S/N 20,21,21-A,Chochola,Chochola,CHOCHOLA,,97000,,104,A,32.4235583333,W0,MJ,2,281,004802810070,2,2,20.750289,-89.830517,12/05/2014,389.0827,12
29533,70,1076,MARIA ALBERTA CAUICH CHAN,S/N 22,29,29-A,MERIDA,MERIDA,HECTOR VICTORIA,,97370,,106,D,14.8588,W0,R,1,281,004802810070,1,1,20.926487,-89.560196,26/05/2014,178.3056,12
29605,70,1077,TIENDA SANTIAGUITO,323 27-A,26,ESQ,MERIDA,MERIDA,CROC KANASIN,,97000,,105,D,0,W0,V,1,281,004802810070,1,1,20.933363,-89.564154,16/06/2014,0,12
29940,70,1075,OXXO  XTEPEN 50 XTW,S/N CARR A CAMPECHE KM 147,DOM CON,DOM CON,MERIDA,MERIDA,UMAN,,97000,,130,A,25.6875,W0,MJS,3,281,004802810070,3,3,20.839242,-89.7489,19/08/2014,308.25,12
29948,70,1075,OXXO KOPOMA 50PCA,S/N LOCALIDAD SAN BERNARDO,DOM CON,DOM CON,MERIDA,MERIDA,KOPOMA,,97000,,130,C,9.375,W0,MJS,3,281,004802810070,3,3,20.620814,-89.946652,19/08/2014,112.5,12
30409,70,1077,PCV ROSAMARIA CETINA PARRA,286 CALLE 27-B,32 DIAG,32,Croc,Kanasin,FRACC CROC KANASIN,,97370,,106,D,1.6666666667,W0,V,1,281,004802810070,1,1,20.933875,-89.565557,03/10/2014,20,12
30410,70,1075,LEIDI ESTHER CANUL MOO,SN 20,25,27,MAXCANU,MAXCANU,KOPOMA CENTRO,,97818,,115,D,.75,W0,J,1,281,004802810070,1,1,20.648039,-89.898771,03/10/2014,9,12
30790,70,1076,SOPES Y QUESADILLAS,133 14,27,25,MERIDA,MERIDA,XELPAC,,97000,,114,D,2,W0,V,1,281,004802810070,1,1,20.93136,-89.553723,26/11/2014,24,12
30804,70,1076,YESUS PIZZA,314 31,22,24,MERIDA,MERIDA,HECTOR VICTORIA,,97370,,114,D,.875,W0,V,1,281,004802810070,1,1,20.926079,-89.560965,27/11/2014,10.5,12
30825,70,1075,DICONSA POXILA,S/N 3,4,,MERIDA,MERIDA,POXILA UMAN,,97390,,104,B,14.2616,W0,J,1,281,004802810070,1,1,20.817239,-89.802416,03/12/2014,171.1392,12
31221,70,1075,LA GUADALUPANA,109 20,21,23,MERIDA,MERIDA,KOPOMA,,97818,,104,D,.9791666667,W0,J,1,281,004802810070,1,1,20.648233,-89.900756,24/02/2015,11.75,12
31305,70,1079,PAPELERIA DE PATTY,S/N 75,44,46,MERIDA,MERIDA,XELPAC KANASIN,,97370,,134,N,2.0671333333,W0,L,1,281,004802810070,1,1,20.93429,-89.574199,24/03/2015,24.8056,12
31369,70,1077,MI PEQUEÑO ANGELITO,304 27,32,36,MERIDA,MERIDA,CROC,,97370,,104,N,6.8232363636,W0,L,1,281,004802810070,1,1,20.934449,-89.565316,21/04/2015,75.0556,11
31382,70,1076,TENDEJON EL REY LEON,50-D 39-B,118,ESQ,MERIDA,MERIDA,LA JOYA,,97570,,104,N,6.56112,W0,L,1,281,004802810070,1,1,20.925113,-89.558337,23/04/2015,65.6112,10
31469,70,1079,TENDEJON JESUS ISRAEL,237 75-A,56,58,MERIDA,MERIDA,SAN ANTONIO KAUA,,97370,,104,N,8.31945,W0,L,1,281,004802810070,1,1,20.936109,-89.580172,11/05/2015,66.5556,8
31582,70,1076,BISTEC CALIENTE 2,147 15,6,,MERIDA,MERIDA,TULIPANES KANASIN,,97246,,104,N,0,W0,L,1,281,004802810070,1,1,20.923936,-89.550064,08/06/2015,0,4
51194,70,1076,TDA. LAS MORENITAS,116 18,25,27,Kanasin,Kanasin,CENTRO - KANASIN,,97370,0,104,A,65.8310166667,W0,LRV,3,281,004802810070,3,3,20.932217,-89.557346,28/05/1998,789.9722,12
54213,70,1079,TEND.PAP.MARY,LOT12 73-B,58,56-C,Kaua II,Kanasin,SAN ANTONIO KAUA II,,97140,0,134,D,2.5833333333,W0,LRV,3,281,004802810070,3,3,20.937755,-89.57895,11/12/1997,31,12
54215,70,1079,SAN JUDAS TADEO,256 75,60,60-A,Kanasin,Kanasin,SAN ANTONIO KAUA II,,97140,0,104,D,4.152775,W0,L,1,281,004802810070,1,1,20.937428,-89.580776,27/12/2001,49.8333,12
